Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Rating,Critic_Score_Class
4,21,51,"0,2","0,11",0,"0,05","0,35",31,39
4,23,51,"0,23","0,07",0,"0,04","0,35",31,38
13,20,51,"0,27","0,07",0,"0,01","0,35",33,38
12,23,51,"0,22","0,09","0,01","0,03","0,34",32,38
4,22,51,"0,11","0,18",0,"0,06","0,34",31,37
5,22,51,"0,2","0,08",0,"0,06","0,34",33,40
1,22,51,"0,3","0,01",0,"0,03","0,33",30,38
3,18,51,"0,16","0,13",0,"0,04","0,33",30,39
4,18,51,"0,26","0,04",0,"0,03","0,33",31,38
13,23,51,"0,25","0,07",0,"0,01","0,33",31,39
1,27,51,"0,25","0,05",0,"0,03","0,32",31,37
9,18,51,"0,28","0,01",0,"0,03","0,32",31,39
9,23,51,"0,24","0,05",0,"0,02","0,32",32,39
3,18,51,"0,16","0,12",0,"0,04","0,32",30,39
3,21,51,"0,1","0,02",0,"0,2","0,32",31,40
5,22,51,"0,15","0,11",0,"0,05","0,31",32,38
11,23,51,"0,23","0,07",0,"0,01","0,31",31,40
3,22,51,"0,15","0,12",0,"0,04","0,31",32,37
3,27,51,"0,15","0,12",0,"0,04","0,31",31,37
15,22,51,"0,22","0,08",0,"0,01","0,3",33,38
4,22,51,"0,21","0,05",0,"0,04","0,3",33,38
9,19,51,"0,29",0,0,"0,02","0,3",30,38
7,20,51,"0,01","0,23",0,"0,06","0,3",31,37
2,22,51,"0,26","0,02",0,"0,02","0,3",30,38
9,22,51,"0,26","0,01",0,"0,02","0,29",33,38
9,21,51,"0,16","0,1",0,"0,03","0,29",31,37
7,27,51,"0,25","0,01",0,"0,02","0,29",31,40
4,29,51,"0,1","0,14",0,"0,05","0,29",30,37
11,18,51,"0,21","0,06",0,"0,01","0,28",31,37
1,22,51,"0,25","0,01",0,"0,02","0,28",33,37
9,22,51,"0,13","0,12",0,"0,03","0,28",31,37
1,21,51,"0,13","0,12",0,"0,03","0,28",31,37
4,18,51,"0,18","0,06",0,"0,04","0,28",30,37
10,22,51,"0,2","0,05",0,"0,03","0,28",33,39
9,29,51,"0,16","0,1",0,"0,02","0,28",30,37
3,22,51,"0,11","0,01",0,"0,16","0,28",31,37
11,22,51,"0,21","0,06",0,"0,01","0,28",32,38
1,22,51,"0,11","0,14",0,"0,03","0,28",33,39
4,21,51,"0,14","0,09",0,"0,04","0,27",31,37
2,20,51,"0,24","0,01",0,"0,02","0,27",30,39
4,19,51,"0,25",0,0,"0,02","0,27",30,38
1,22,51,"0,14","0,1",0,"0,02","0,27",31,37
9,23,51,"0,24","0,01",0,"0,02","0,27",32,39
11,22,51,"0,2","0,06",0,"0,01","0,27",31,38
4,22,51,"0,12","0,1",0,"0,04","0,26",32,37
9,22,51,"0,18","0,05",0,"0,02","0,26",30,38
4,22,51,"0,2","0,04",0,"0,02","0,26",31,38
9,18,51,"0,17","0,06",0,"0,02","0,26",30,37
3,19,51,"0,13","0,1",0,"0,03","0,26",30,39
14,20,51,"0,11","0,12",0,"0,02","0,25",33,38
1,22,51,"0,22","0,01",0,"0,02","0,25",31,38
1,18,51,"0,22","0,01",0,"0,02","0,25",31,37
7,22,51,"0,11","0,09",0,"0,05","0,25",31,38
9,22,51,"0,18","0,05",0,"0,02","0,25",31,37
2,22,51,"0,16","0,07",0,"0,02","0,25",31,37
1,22,51,"0,19","0,04",0,"0,02","0,25",31,37
13,27,51,"0,19","0,05",0,"0,01","0,25",31,40
9,22,51,"0,14","0,09",0,"0,02","0,25",32,37
5,20,51,"0,09","0,11",0,"0,04","0,24",33,39
2,27,51,"0,22","0,01",0,"0,02","0,24",33,37
1,21,51,"0,22",0,0,"0,02","0,24",33,37
9,22,51,"0,2","0,02",0,"0,02","0,24",30,38
13,22,51,"0,19","0,05",0,"0,01","0,24",31,38
15,18,51,"0,17","0,06",0,0,"0,24",30,38
4,23,51,"0,17","0,04","0,01","0,03","0,24",32,39
1,22,51,"0,12","0,09",0,"0,02","0,24",31,39
4,22,51,"0,14","0,07",0,"0,03","0,24",31,37
9,22,51,"0,18","0,04",0,"0,02","0,24",31,37
4,22,51,"0,19","0,03",0,"0,02","0,23",30,38
5,22,51,"0,11","0,09",0,"0,04","0,23",31,39
13,23,51,"0,18","0,05",0,"0,01","0,23",31,39
1,18,51,"0,21",0,0,"0,02","0,23",33,38
4,22,51,"0,12","0,08",0,"0,03","0,23",33,37
11,23,51,"0,17","0,05",0,"0,01","0,23",32,38
2,18,51,"0,2","0,01",0,"0,02","0,23",33,39
1,19,51,"0,21",0,0,"0,01","0,22",30,37
4,22,51,"0,13","0,07",0,"0,03","0,22",31,37
2,18,51,"0,2",0,0,"0,02","0,22",30,39
6,23,51,"0,08","0,12",0,"0,02","0,22",32,39
5,29,51,"0,1","0,08",0,"0,04","0,22",30,37
3,21,51,"0,11","0,01",0,"0,1","0,22",31,38
13,22,51,"0,17","0,04",0,"0,01","0,22",33,38
5,18,51,"0,1","0,08",0,"0,04","0,22",31,37
11,22,51,"0,16","0,05",0,"0,01","0,21",32,38
2,18,51,"0,19",0,0,"0,02","0,21",30,40
12,21,51,"0,13","0,06",0,"0,02","0,21",31,40
7,21,51,"0,19",0,0,"0,02","0,21",33,37
3,22,51,"0,1","0,08",0,"0,03","0,21",33,38
11,20,51,"0,15","0,04",0,"0,01","0,21",31,37
3,20,51,"0,1","0,08",0,"0,03","0,2",30,38
15,20,51,"0,14","0,05",0,0,"0,2",30,39
9,19,51,"0,18",0,0,"0,02","0,2",30,37
2,27,51,"0,16","0,03",0,"0,02","0,2",33,38
4,26,51,"0,11","0,06",0,"0,03","0,2",31,38
3,29,51,"0,1","0,08",0,"0,03","0,2",31,39
9,23,51,"0,18",0,0,"0,02","0,2",32,37
2,22,51,"0,15","0,03",0,"0,02","0,2",33,37
4,20,51,"0,16","0,02",0,"0,02","0,19",33,37
7,22,51,"0,13","0,03",0,"0,03","0,19",31,38
2,22,51,"0,17","0,01",0,"0,01","0,19",33,39
3,23,51,"0,09","0,07",0,"0,02","0,19",32,38
4,22,51,"0,13","0,03",0,"0,02","0,19",33,38
3,22,51,"0,09","0,07",0,"0,02","0,19",33,38
6,23,51,"0,02","0,14",0,"0,03","0,18",32,40
13,25,51,"0,14","0,04",0,0,"0,18",31,39
11,18,51,"0,13","0,04",0,"0,01","0,18",31,38
11,22,51,"0,13","0,04",0,"0,01","0,18",31,38
7,22,51,"0,16",0,0,"0,01","0,18",33,37
13,23,51,"0,14","0,04",0,0,"0,18",32,39
4,22,51,"0,12","0,03",0,"0,02","0,18",33,37
4,18,51,"0,16",0,0,"0,01","0,17",30,37
13,22,51,"0,13","0,03",0,0,"0,17",32,37
9,22,51,"0,16",0,0,"0,01","0,17",31,37
9,22,51,"0,16",0,0,"0,01","0,17",30,39
9,22,51,"0,12","0,03",0,"0,01","0,17",33,38
13,27,51,"0,1","0,02","0,04",0,"0,17",31,39
9,26,51,"0,12","0,03",0,"0,01","0,16",31,38
4,22,51,"0,12","0,02",0,"0,03","0,16",30,38
3,18,51,"0,08","0,06",0,"0,02","0,16",30,40
10,29,51,"0,11","0,04",0,"0,02","0,16",30,37
9,22,51,"0,14",0,0,"0,01","0,16",33,38
2,22,51,"0,14",0,0,"0,01","0,15",33,39
8,22,51,"0,08","0,06",0,"0,01","0,15",30,37
14,22,51,"0,13","0,01",0,"0,02","0,15",33,37
13,22,51,"0,12","0,03",0,0,"0,15",31,37
10,20,51,"0,09","0,05",0,"0,01","0,15",33,39
8,19,51,"0,08","0,06",0,"0,01","0,15",30,39
4,23,51,"0,12","0,02",0,"0,01","0,15",32,37
1,22,51,"0,13",0,0,"0,01","0,14",33,37
10,22,51,"0,09","0,04",0,"0,01","0,14",31,39
15,23,51,"0,1","0,04",0,0,"0,14",31,40
9,22,51,"0,11","0,02",0,"0,01","0,14",33,37
11,29,51,"0,1","0,03",0,0,"0,14",31,39
11,22,51,"0,1","0,03",0,0,"0,13",32,37
9,18,51,"0,12",0,0,"0,01","0,13",31,37
2,20,51,"0,12",0,0,"0,01","0,13",33,38
10,18,51,"0,1","0,02",0,"0,01","0,13",31,37
13,25,51,"0,1","0,03",0,0,"0,13",31,38
9,23,51,"0,12",0,0,"0,01","0,13",31,38
11,20,51,"0,09","0,03",0,0,"0,12",30,38
9,22,51,"0,09","0,02",0,"0,01","0,12",33,38
13,20,51,"0,09","0,02",0,0,"0,12",31,38
13,18,51,"0,09","0,02",0,0,"0,12",31,37
13,18,51,"0,09","0,02",0,0,"0,12",30,39
14,22,51,"0,08","0,03",0,"0,01","0,12",31,37
11,18,51,"0,09","0,02",0,0,"0,11",31,37
9,19,51,"0,09","0,01",0,"0,01","0,11",32,37
6,22,51,"0,08","0,03",0,"0,01","0,11",32,39
1,19,51,"0,1",0,0,"0,01","0,11",31,37
9,20,51,"0,1",0,0,"0,01","0,11",33,38
15,22,51,"0,08","0,03",0,0,"0,11",30,37
11,18,51,"0,08","0,02",0,0,"0,11",30,39
5,22,51,"0,07","0,02",0,"0,02","0,11",31,37
9,19,51,"0,1",0,0,"0,01","0,11",31,37
6,23,51,"0,05","0,04",0,"0,01","0,11",32,40
9,18,51,"0,1",0,0,"0,01","0,11",31,37
6,29,51,0,"0,09",0,"0,02","0,11",31,40
2,22,51,"0,1",0,0,"0,01","0,1",33,37
9,19,51,"0,09",0,0,"0,01","0,1",30,39
11,22,51,"0,08","0,02",0,0,"0,1",31,37
15,22,51,"0,07","0,03",0,0,"0,1",31,37
3,22,51,"0,05","0,04",0,"0,01","0,1",30,38
11,18,51,"0,08","0,02",0,0,"0,1",30,40
2,22,51,"0,09",0,0,"0,01","0,1",33,39
1,22,51,"0,07","0,02",0,"0,01","0,1",31,37
11,22,51,"0,07","0,02",0,0,"0,1",31,37
1,18,51,"0,09",0,0,"0,01","0,09",30,38
11,22,51,"0,07","0,02",0,0,"0,09",33,39
8,21,51,"0,05","0,03",0,"0,01","0,09",30,38
13,22,51,"0,07","0,02",0,0,"0,09",33,38
1,22,51,"0,06","0,02",0,"0,01","0,09",31,38
4,19,51,"0,07",0,0,"0,01","0,08",30,39
9,21,51,"0,06","0,01",0,"0,01","0,08",31,39
13,20,51,"0,06","0,02",0,0,"0,08",30,39
4,23,51,"0,07",0,0,"0,01","0,07",31,37
13,29,51,"0,06","0,01",0,0,"0,07",31,40
4,19,51,"0,07",0,0,"0,01","0,07",32,37
11,20,51,"0,05","0,01",0,0,"0,07",30,39
15,22,51,"0,05","0,02",0,0,"0,07",33,37
7,23,51,"0,06",0,0,0,"0,06",32,38
6,19,51,"0,01","0,04",0,"0,01","0,06",33,40
6,23,51,0,"0,05",0,"0,01","0,06",31,40
10,22,51,"0,04","0,01",0,"0,01","0,06",31,37
9,23,51,"0,05",0,0,0,"0,06",31,37
7,22,51,"0,05",0,0,"0,01","0,06",32,39
13,27,51,"0,04","0,01",0,0,"0,06",31,38
2,22,51,"0,05","0,01",0,0,"0,06",33,37
11,18,51,"0,04","0,01",0,0,"0,05",30,40
15,24,51,"0,04","0,01",0,0,"0,05",30,39
15,19,51,"0,03","0,01",0,0,"0,05",30,40
6,22,51,"0,02","0,03",0,"0,01","0,05",33,38
6,29,51,0,"0,04",0,"0,01","0,05",31,40
9,18,51,"0,04",0,0,0,"0,05",30,37
6,23,51,"0,01","0,03",0,"0,01","0,05",32,39
5,22,51,"0,03",0,0,"0,01","0,04",32,37
6,26,51,"0,01","0,03",0,"0,01","0,04",31,40
2,23,51,"0,03",0,0,0,"0,04",33,37
6,23,51,0,"0,03",0,0,"0,03",31,40
9,18,51,"0,03",0,0,0,"0,03",30,37
6,22,51,0,"0,03",0,0,"0,03",31,39
6,26,51,0,"0,03",0,"0,01","0,03",31,37
10,22,51,"0,03",0,0,0,"0,03",32,37
6,22,51,"0,01","0,01",0,0,"0,03",31,38
6,22,51,"0,01","0,01",0,0,"0,03",33,38
5,22,51,0,"0,02",0,0,"0,03",30,37
6,22,51,0,"0,02",0,0,"0,02",33,39
6,23,51,0,"0,02",0,0,"0,02",32,40
6,20,51,"0,02",0,0,0,"0,02",31,38
6,22,51,0,"0,02",0,0,"0,02",31,37
6,23,51,"0,02",0,0,0,"0,02",31,38
6,22,51,0,"0,01",0,0,"0,02",33,40
6,23,51,"0,01",0,0,0,"0,02",31,40
15,22,51,"0,01",0,0,0,"0,01",31,38
6,22,51,"0,01",0,0,0,"0,01",33,37
6,27,51,"0,01",0,0,0,"0,01",31,40
3,23,51,"0,01",0,0,0,"0,01",33,38
6,22,51,"0,01",0,0,0,"0,01",33,37
6,22,51,"0,01",0,0,0,"0,01",31,39
6,23,51,0,"0,01",0,0,"0,01",32,39
6,29,51,"0,01",0,0,0,"0,01",31,40
6,27,51,"0,01",0,0,0,"0,01",31,40
9,22,51,0,"0,01",0,0,"0,01",31,37
6,22,51,"0,01",0,0,0,"0,01",31,39
6,23,51,0,0,0,0,"0,01",31,40
6,22,52,"0,08","0,36",0,"0,03","0,47",31,40
11,18,53,"0,16","0,05",0,"0,01","0,21",31,38
4,23,54,"0,15",0,0,"0,01","0,16",33,37
9,18,54,"0,13",0,0,"0,01","0,14",31,37
4,18,54,"0,12",0,0,"0,01","0,13",31,37
9,23,54,"0,1","0,01",0,"0,01","0,12",33,37
9,18,54,"0,04",0,0,0,"0,05",31,37
14,22,55,"0,16",0,"0,03","0,01","0,2",31,38
14,20,55,0,0,"0,03",0,"0,03",30,39
3,22,56,"0,03","0,02","0,15","0,01","0,21",31,38
3,21,56,"0,04","0,03",0,"0,01","0,08",31,39
14,28,57,"0,06",0,"0,02","0,01","0,09",32,40
16,28,57,"0,04",0,"0,03","0,01","0,08",32,40
16,27,57,"0,03","0,01","0,02","0,01","0,07",31,38
16,27,57,"0,01",0,"0,05",0,"0,07",31,39
4,27,57,"0,03",0,"0,02","0,01","0,06",31,38
5,27,57,"0,01",0,"0,03",0,"0,04",31,38
4,27,57,"0,01",0,0,0,"0,01",31,37
5,18,58,0,"0,04",0,"0,01","0,04",30,38
2,21,59,"0,19","0,01",0,"0,02","0,22",30,40
3,25,59,"0,06","0,05","0,04","0,02","0,16",31,39
4,25,60,"0,05",0,"0,05","0,01","0,11",31,39
4,25,61,"0,14",0,"0,14","0,03","0,31",31,40
2,28,61,"0,05",0,0,0,"0,06",32,38
16,28,61,"0,02",0,"0,01","0,01","0,03",32,37
4,28,61,"0,02",0,0,"0,01","0,03",32,38
5,25,61,0,0,"0,01",0,"0,01",31,40
16,25,61,0,0,"0,01",0,"0,01",31,39
6,27,62,0,"0,05",0,"0,01","0,06",32,39
6,29,62,0,"0,03",0,"0,01","0,04",31,39
8,27,63,"0,11","0,07","0,29","0,03","0,5",30,38
2,27,64,"0,08",0,0,"0,01","0,09",31,37
6,21,64,"0,02",0,0,0,"0,02",31,39
8,22,65,"2,36","2,1","0,02","0,25","4,73",31,38
3,22,65,"1,78","1,12","0,09","0,19","3,18",31,38
3,25,65,"2,17","0,28","0,55","0,08","3,09",31,38
3,25,65,"1,15",0,"0,76","1,09",3,31,39
15,24,65,"2,07","0,77","0,05","0,05","2,94",30,39
3,25,65,"1,63","0,22","0,51","0,06","2,41",31,38
3,25,65,"1,09","0,15","0,65","0,04","1,94",31,39
3,25,65,"0,96","0,12","0,54","0,04","1,66",31,39
3,19,65,"0,76","0,59",0,"0,2","1,55",31,39
1,18,65,"0,78","0,43","0,19","0,14","1,54",30,38
13,24,65,"1,11","0,31","0,06","0,04","1,52",30,40
13,24,65,"0,95","0,37","0,1","0,04","1,46",30,40
3,19,65,"0,95","0,21","0,01","0,18","1,34",31,39
3,18,65,"1,06","0,08",0,"0,18","1,32",30,40
2,21,65,"1,13","0,01","0,06","0,09","1,3",30,38
3,23,65,"0,63","0,49",0,"0,16","1,29",31,39
3,27,65,"0,49","0,38","0,26","0,13","1,27",31,39
2,26,65,"0,1","0,02","1,12","0,01","1,26",30,37
6,29,65,"1,19","0,05",0,0,"1,25",30,39
3,19,65,"0,6","0,47",0,"0,16","1,23",32,37
11,22,65,"0,72","0,43","0,01","0,04","1,2",31,38
3,26,65,"0,12","0,1","0,88","0,03","1,14",31,39
15,27,65,"0,78","0,29",0,"0,02","1,09",30,39
15,25,65,"0,77","0,29",0,"0,02","1,08",31,37
1,25,65,"0,32","0,36","0,26","0,09","1,02",31,39
9,26,65,"0,69","0,04","0,22","0,06","1,01",31,40
1,22,65,"0,59","0,2",0,"0,07","0,86",33,39
4,25,65,"0,22","0,33","0,18","0,12","0,85",31,39
3,25,65,"0,66","0,02",0,"0,11","0,79",31,39
3,27,65,"0,1","0,08","0,56","0,03","0,77",31,37
11,19,65,"0,36","0,38",0,"0,03","0,76",32,37
11,23,65,"0,59","0,12",0,"0,03","0,74",32,40
9,27,65,"0,32","0,17","0,19","0,05","0,74",31,39
1,21,65,"0,68",0,0,"0,05","0,74",30,37
11,20,65,"0,54","0,16",0,"0,03","0,73",31,40
15,24,65,"0,51","0,19",0,"0,01","0,72",30,40
13,25,65,"0,55","0,14",0,"0,02","0,71",31,39
3,19,65,"0,34","0,27",0,"0,09","0,7",30,40
13,25,65,"0,53","0,14",0,"0,02","0,69",31,38
9,19,65,"0,3","0,31",0,"0,07","0,68",31,38
3,27,65,"0,23","0,18","0,2","0,06","0,68",31,39
3,29,65,"0,55","0,02",0,"0,09","0,66",33,38
9,22,65,"0,43","0,14",0,"0,06","0,63",31,39
4,19,65,"0,16","0,34","0,01","0,12","0,62",31,38
15,22,65,"0,44","0,16",0,"0,01","0,61",30,38
3,25,65,"0,5","0,02",0,"0,08","0,61",31,39
3,22,65,"0,28","0,22",0,"0,07","0,58",31,37
7,25,65,"0,26","0,08","0,13","0,07","0,54",31,38
15,25,65,"0,36","0,13",0,"0,01","0,51",31,39
7,19,65,"0,08","0,27",0,"0,15","0,5",33,40
2,25,65,"0,13","0,02","0,32","0,02","0,49",33,38
3,22,65,"0,41","0,01",0,"0,07","0,49",31,38
9,25,65,"0,24","0,18","0,03","0,05","0,49",31,39
9,28,65,"0,14","0,3",0,"0,05","0,49",32,37
3,25,65,"0,23","0,18",0,"0,06","0,47",31,38
3,25,65,"0,38","0,01",0,"0,06","0,46",31,37
3,27,65,"0,14","0,11","0,17","0,04","0,46",31,38
13,22,65,"0,34","0,09","0,02","0,01","0,45",31,38
3,25,65,"0,36","0,01",0,"0,06","0,44",31,39
4,27,65,"0,19","0,12","0,07","0,05","0,44",31,40
3,22,65,"0,15","0,04",0,"0,24","0,43",33,38
3,22,65,"0,21","0,16",0,"0,05","0,42",30,38
11,19,65,"0,35","0,05",0,"0,02","0,42",31,39
3,22,65,"0,2","0,16",0,"0,05","0,41",31,37
3,21,65,"0,33","0,01",0,"0,05","0,4",30,38
2,22,65,"0,24","0,12",0,"0,04","0,4",30,37
3,29,65,"0,19","0,15",0,"0,05","0,38",31,38
3,25,65,"0,09","0,07","0,19","0,02","0,37",31,39
15,22,65,"0,25","0,09",0,"0,01","0,34",31,39
3,19,65,"0,16","0,13",0,"0,04","0,34",30,38
6,27,65,"0,32","0,01",0,0,"0,32",32,40
9,27,65,"0,19","0,04","0,08","0,02","0,32",31,39
9,19,65,"0,23","0,04","0,02","0,02","0,32",33,40
11,22,65,"0,23","0,07",0,"0,01","0,31",31,39
9,23,65,"0,16","0,1",0,"0,03","0,29",32,40
15,21,65,"0,21","0,08",0,"0,01","0,29",30,38
15,22,65,"0,2","0,08",0,"0,01","0,28",33,38
1,25,65,"0,24","0,03",0,"0,02","0,28",31,39
3,20,65,"0,14","0,11",0,"0,04","0,28",31,38
3,19,65,"0,12","0,1","0,03","0,03","0,28",32,38
13,25,65,"0,21","0,06",0,"0,01","0,27",31,38
6,29,65,"0,01","0,22",0,"0,04","0,27",30,40
3,29,65,"0,13","0,1",0,"0,03","0,27",30,38
9,23,65,"0,08","0,15",0,"0,03","0,26",32,37
11,25,65,"0,18","0,05",0,"0,01","0,24",31,37
9,22,65,"0,16","0,05",0,"0,02","0,24",32,38
3,19,65,"0,11","0,09",0,"0,03","0,23",31,39
13,27,65,"0,17","0,04",0,"0,01","0,22",31,40
3,25,65,"0,1","0,08",0,"0,03","0,21",31,37
11,23,65,"0,17","0,04",0,"0,01","0,21",32,38
13,22,65,"0,16","0,04",0,"0,01","0,21",30,37
13,25,65,"0,16","0,04",0,"0,01","0,21",31,37
15,22,65,"0,15","0,05",0,0,"0,2",30,37
7,29,65,"0,18",0,0,"0,02","0,2",33,39
3,22,65,"0,1","0,08",0,"0,03","0,2",31,39
4,22,65,"0,12","0,05",0,"0,03","0,2",32,38
6,19,65,"0,05","0,11",0,"0,03","0,19",31,39
3,18,65,"0,09","0,07",0,"0,02","0,19",31,39
7,22,65,"0,16","0,01",0,"0,02","0,18",33,37
1,28,65,"0,09","0,08",0,"0,02","0,18",32,37
9,19,65,"0,06","0,09",0,"0,02","0,17",30,39
3,23,65,"0,08","0,06",0,"0,02","0,17",31,38
3,20,65,"0,08","0,06",0,"0,02","0,16",30,38
3,28,65,"0,08","0,06",0,"0,02","0,16",31,38
7,25,65,"0,14",0,0,"0,01","0,16",31,38
1,25,65,"0,14",0,0,"0,01","0,16",33,37
3,27,65,"0,08","0,06",0,"0,02","0,15",30,37
11,22,65,"0,11","0,03",0,"0,01","0,15",31,37
11,23,65,"0,11","0,03",0,"0,01","0,15",31,38
3,28,65,"0,07","0,06",0,"0,02","0,15",32,40
3,27,65,"0,07","0,06",0,"0,02","0,15",31,38
11,22,65,"0,11","0,03",0,"0,01","0,14",31,37
11,25,65,"0,1","0,03",0,0,"0,14",31,38
15,27,65,"0,03","0,01","0,09",0,"0,14",30,37
11,19,65,"0,1","0,03",0,0,"0,14",30,39
2,21,65,"0,12",0,0,"0,01","0,13",30,37
11,22,65,"0,1","0,03",0,0,"0,13",31,37
4,28,65,"0,09","0,03",0,"0,02","0,13",32,38
11,20,65,"0,1","0,03",0,0,"0,13",31,38
4,23,65,"0,08","0,03",0,"0,02","0,13",32,37
11,29,65,"0,1","0,03",0,0,"0,13",30,38
2,22,65,"0,11",0,0,"0,01","0,12",30,37
11,25,65,"0,09","0,03",0,0,"0,12",31,39
2,22,65,"0,08","0,02",0,"0,01","0,12",31,39
11,23,65,"0,09","0,02",0,0,"0,11",31,38
15,27,65,"0,08","0,03",0,0,"0,11",30,39
9,23,65,"0,07","0,01","0,02","0,01","0,1",32,37
11,28,65,"0,07","0,03",0,0,"0,1",32,40
3,25,65,"0,05","0,04",0,"0,01","0,09",31,38
3,18,65,"0,05","0,04",0,"0,01","0,09",30,37
11,21,65,"0,07","0,02",0,0,"0,09",31,37
7,21,65,"0,08",0,0,"0,01","0,09",30,38
11,18,65,"0,07","0,02",0,0,"0,09",31,39
11,19,65,"0,07","0,02",0,0,"0,09",31,39
13,23,65,"0,07","0,02",0,0,"0,09",30,40
11,22,65,"0,06","0,02",0,0,"0,09",31,39
3,19,65,"0,04","0,03",0,"0,01","0,08",30,39
13,22,65,"0,06","0,02",0,0,"0,08",30,38
13,20,65,"0,06","0,02",0,0,"0,08",30,38
8,23,65,"0,04","0,03",0,0,"0,08",32,37
7,28,65,"0,06",0,0,"0,01","0,07",31,38
2,20,65,"0,06",0,0,0,"0,07",30,40
11,19,65,"0,05","0,01",0,0,"0,07",32,38
3,28,65,"0,03","0,02",0,"0,01","0,06",32,37
11,23,65,"0,05","0,01",0,0,"0,06",31,38
6,27,65,0,"0,05",0,"0,01","0,06",32,40
7,22,65,"0,05",0,0,"0,01","0,06",30,39
7,27,65,"0,05",0,0,0,"0,06",33,38
3,19,65,"0,03","0,02",0,"0,01","0,06",30,40
15,29,65,"0,04","0,01",0,0,"0,05",33,39
3,22,65,"0,03","0,02",0,"0,01","0,05",32,38
15,27,65,"0,04","0,01",0,0,"0,05",33,38
1,21,65,"0,05",0,0,0,"0,05",30,37
2,24,65,"0,04",0,0,0,"0,05",30,37
1,18,65,"0,04",0,0,0,"0,04",30,37
13,25,65,"0,03","0,01",0,0,"0,04",31,39
15,20,65,"0,03","0,01",0,0,"0,04",30,37
3,23,65,"0,02","0,01",0,0,"0,03",31,39
6,27,65,0,"0,03",0,0,"0,03",31,40
11,27,65,"0,02","0,01",0,0,"0,03",30,37
7,20,65,"0,03",0,0,0,"0,03",30,39
6,29,65,0,"0,02",0,0,"0,03",31,38
7,24,65,"0,03",0,0,0,"0,03",31,37
15,24,65,"0,02","0,01",0,0,"0,03",30,38
15,20,65,"0,02","0,01",0,0,"0,03",30,37
6,19,65,0,"0,02",0,0,"0,03",30,40
6,27,65,0,"0,02",0,0,"0,02",31,40
6,29,65,0,"0,02",0,0,"0,02",31,39
6,27,65,0,"0,02",0,0,"0,02",31,38
6,19,65,0,"0,02",0,0,"0,02",30,40
6,19,65,0,"0,02",0,0,"0,02",31,39
6,26,65,0,"0,02",0,0,"0,02",30,37
6,28,65,0,"0,02",0,0,"0,02",32,40
11,25,65,"0,01",0,0,0,"0,02",31,38
6,29,65,0,"0,02",0,0,"0,02",31,38
6,23,65,0,"0,01",0,0,"0,02",32,37
15,21,65,"0,01",0,0,0,"0,02",30,37
6,23,65,0,"0,01",0,0,"0,02",32,40
6,23,65,0,"0,01",0,0,"0,01",32,40
6,27,65,0,"0,01",0,0,"0,01",31,40
6,28,65,0,"0,01",0,0,"0,01",32,37
6,27,65,0,"0,01",0,0,"0,01",31,39
6,27,65,0,"0,01",0,0,"0,01",31,39
6,26,65,0,"0,01",0,0,"0,01",30,40
16,27,66,"0,37","0,24","0,38","0,16","1,14",32,40
3,27,66,"0,34","0,04","0,36","0,08","0,82",32,40
4,25,66,"0,31","0,11","0,24","0,08","0,73",31,40
14,27,66,"0,28",0,"0,27","0,03","0,58",32,40
8,27,66,"0,03","0,02","0,28","0,02","0,35",31,40
2,27,66,"0,12",0,"0,19","0,01","0,31",33,39
2,27,66,"0,19",0,"0,09","0,01","0,29",33,40
2,27,66,"0,13",0,"0,14","0,01","0,28",32,40
2,27,66,"0,13",0,"0,12","0,01","0,26",31,40
2,27,66,"0,09",0,"0,16","0,01","0,26",33,40
14,27,66,"0,1","0,01","0,14","0,01","0,26",31,40
14,27,66,"0,17","0,01","0,05","0,02","0,25",31,39
7,27,66,"0,08",0,"0,13","0,01","0,22",31,39
1,26,66,"0,14",0,"0,02","0,01","0,17",31,40
7,27,66,"0,07",0,"0,06","0,01","0,14",31,38
4,25,66,0,0,"0,13",0,"0,14",31,40
3,27,66,"0,07","0,05",0,"0,02","0,13",32,39
9,25,66,"0,08","0,01","0,03","0,01","0,13",31,40
3,27,66,"0,06","0,04",0,"0,01","0,11",31,40
2,26,66,"0,1",0,0,"0,01","0,11",31,39
7,27,66,"0,06",0,"0,02","0,01","0,09",31,39
9,25,66,"0,07","0,01",0,"0,01","0,09",31,40
15,22,66,"0,05","0,02",0,0,"0,07",31,39
15,22,66,"0,03","0,01",0,0,"0,05",31,39
15,27,66,"0,02","0,01",0,0,"0,02",30,38
11,18,66,"0,02",0,0,0,"0,02",30,38
15,22,66,0,0,0,0,"0,01",30,38
3,27,67,"0,03","0,03",0,"0,01","0,07",32,38
11,27,67,"0,04","0,01",0,0,"0,05",32,38
11,23,67,"0,03","0,01",0,0,"0,04",32,37
5,22,68,0,"0,02",0,0,"0,02",31,37
3,22,69,"0,22","0,17",0,"0,06","0,45",30,37
3,23,69,"0,13","0,1",0,"0,03","0,27",32,37
3,19,69,"0,13","0,1",0,"0,03","0,26",30,37
8,22,69,"0,14","0,1",0,"0,02","0,25",30,37
15,23,69,"0,12","0,04",0,0,"0,17",32,37
3,19,69,"0,08","0,06",0,"0,02","0,15",31,37
11,19,69,"0,09","0,03",0,0,"0,12",31,38
13,23,69,"0,08","0,02",0,0,"0,11",31,37
